3.760251909749538157e+01 3.890811842208569260e+01 3.610041155557152592e+01 3.655152352886242539e+01 3.580457070134752229e+01 3.588948361264306897e+01 2.512701877619113944e+01 1.641762066993651459e+01
1.180000000000000000e+02 1.000000000000000000e+02 7.600000000000000000e+01 5.200000000000000000e+01 2.600000000000000000e+01 2.000000000000000000e+01 8.000000000000000000e+00 6.000000000000000000e+00
9.999999999999999547e-07 1.000000000000000082e-05 1.000000000000000048e-04 1.000000000000000021e-03 5.000000000000000104e-03 1.000000000000000021e-02 5.000000000000000278e-02 1.000000000000000056e-01
