4.571770996549163080e+00 7.427562423259129076e+00 7.471452349347921462e+00 7.427562423246265588e+00 7.517736982117933842e+00 7.499138505179376857e+00 7.509767808717652926e+00 7.499138505194804516e+00
1.037665396180720956e+00 4.282034733327949816e+00 4.272257413361814748e+00 4.282034733327916065e+00 4.284683363258992905e+00 4.267996388826703402e+00 4.255215718874030273e+00 4.267996388826674092e+00
