4.571770996549163080e+00 7.400187366466437489e+00 7.477788650768942169e+00 7.428939041976118318e+00 7.535158782537097366e+00 7.527262808627205537e+00 7.554938769474761173e+00 7.524360441729474935e+00
1.037665396180720956e+00 4.280324048009508608e+00 4.280989257428200467e+00 4.288077946445541855e+00 4.294982389770581221e+00 4.274981580344885401e+00 4.265192390345376339e+00 4.273315380620735127e+00
